Date,Year,Month,Day,Item,Gender
2022-11-24,2022,11,24,6,1
2022-11-25,2022,11,25,6,1
2022-11-25,2022,11,25,6,1
2022-11-25,2022,11,25,6,1
2022-11-25,2022,11,25,6,1
2022-11-25,2022,11,25,6,1
2022-11-25,2022,11,25,6,1
2022-11-25,2022,11,25,6,1
2022-11-26,2022,11,26,6,1
2022-11-26,2022,11,26,6,1
2022-11-26,2022,11,26,6,1
2022-11-26,2022,11,26,6,1
2022-11-26,2022,11,26,6,1
2022-11-26,2022,11,26,6,1
2022-11-26,2022,11,26,6,1
2022-11-27,2022,11,27,1,0
2022-11-27,2022,11,27,1,0
2022-11-27,2022,11,27,6,1
2022-11-27,2022,11,27,2,0
2022-11-27,2022,11,27,6,1
2022-11-27,2022,11,27,6,1
2022-11-27,2022,11,27,6,1
2022-11-28,2022,11,28,6,1
2022-11-28,2022,11,28,6,1
2022-11-28,2022,11,28,6,1
2022-11-28,2022,11,28,6,1
2022-11-28,2022,11,28,6,1
2022-11-28,2022,11,28,6,1
2022-11-28,2022,11,28,6,1
2022-11-29,2022,11,29,6,1
2022-11-29,2022,11,29,6,1
2022-11-29,2022,11,29,6,1
2022-11-29,2022,11,29,1,0
2022-11-29,2022,11,29,6,1
2022-11-29,2022,11,29,6,1
2022-11-29,2022,11,29,6,1
2022-11-30,2022,11,30,2,0
2022-11-30,2022,11,30,6,1
2022-11-30,2022,11,30,6,1
2022-11-30,2022,11,30,6,1
2022-11-30,2022,11,30,6,1
2022-11-30,2022,11,30,6,1
2022-11-30,2022,11,30,6,1
2022-12-01,2022,12,1,6,1
2022-12-01,2022,12,1,1,0
2022-12-01,2022,12,1,6,1
2022-12-01,2022,12,1,6,1
2022-12-01,2022,12,1,6,1
2022-12-01,2022,12,1,2,0
2022-12-01,2022,12,1,6,1
2022-12-02,2022,12,2,6,1
2022-12-02,2022,12,2,6,1
2022-12-02,2022,12,2,6,1
2022-12-02,2022,12,2,6,1
2022-12-02,2022,12,2,6,1
2022-12-02,2022,12,2,6,1
2022-12-02,2022,12,2,6,1
2022-12-03,2022,12,3,2,0
2022-12-03,2022,12,3,6,1
2022-12-03,2022,12,3,6,1
2022-12-03,2022,12,3,6,1
2022-12-03,2022,12,3,6,1
2022-12-03,2022,12,3,2,0
2022-12-03,2022,12,3,6,1
2022-12-04,2022,12,4,6,1
2022-12-04,2022,12,4,6,1
2022-12-04,2022,12,4,6,1
2022-12-04,2022,12,4,6,1
2022-12-04,2022,12,4,2,0
2022-12-04,2022,12,4,6,1
2022-12-04,2022,12,4,6,1
2022-12-05,2022,12,5,1,0
2022-12-05,2022,12,5,2,0
2022-12-05,2022,12,5,2,0
2022-12-05,2022,12,5,6,1
2022-12-05,2022,12,5,1,0
2022-12-05,2022,12,5,6,1
2022-12-05,2022,12,5,6,1
2022-12-06,2022,12,6,6,1
2022-12-06,2022,12,6,6,1
2022-12-06,2022,12,6,6,1
2022-12-06,2022,12,6,6,1
2022-12-06,2022,12,6,2,0
2022-12-06,2022,12,6,6,1
2022-12-06,2022,12,6,6,1
2022-12-07,2022,12,7,6,1
2022-12-07,2022,12,7,6,1
2022-12-07,2022,12,7,1,0
2022-12-07,2022,12,7,6,1
2022-12-07,2022,12,7,6,1
2022-12-07,2022,12,7,1,0
2022-12-07,2022,12,7,6,1
2022-12-08,2022,12,8,1,0
2022-12-08,2022,12,8,6,1
2022-12-08,2022,12,8,6,1
2022-12-08,2022,12,8,6,1
2022-12-08,2022,12,8,6,1
2022-12-08,2022,12,8,2,0
2022-12-08,2022,12,8,6,1
2022-12-09,2022,12,9,6,1
2022-12-09,2022,12,9,6,1
2022-12-09,2022,12,9,6,1
2022-12-09,2022,12,9,6,1
2022-12-09,2022,12,9,6,1
2022-12-09,2022,12,9,6,1
2022-12-09,2022,12,9,6,1
2022-12-10,2022,12,10,6,1
2022-12-10,2022,12,10,6,1
2022-12-10,2022,12,10,6,1
2022-12-10,2022,12,10,6,1
2022-12-10,2022,12,10,6,1
2022-12-10,2022,12,10,6,1
2022-12-10,2022,12,10,6,1
2022-12-11,2022,12,11,6,1
2022-12-11,2022,12,11,6,1
2022-12-11,2022,12,11,2,0
2022-12-11,2022,12,11,6,1
2022-12-11,2022,12,11,2,0
2022-12-11,2022,12,11,6,1
2022-12-11,2022,12,11,6,1
2022-12-12,2022,12,12,6,1
2022-12-12,2022,12,12,1,0
2022-12-12,2022,12,12,6,1
2022-12-12,2022,12,12,2,0
2022-12-12,2022,12,12,6,1
2022-12-12,2022,12,12,6,1
2022-12-12,2022,12,12,6,1
2022-12-13,2022,12,13,1,0
2022-12-13,2022,12,13,6,1
2022-12-13,2022,12,13,6,1
2022-12-13,2022,12,13,6,1
2022-12-13,2022,12,13,6,1
2022-12-13,2022,12,13,6,1
2022-12-13,2022,12,13,6,1
2022-12-14,2022,12,14,6,1
2022-12-14,2022,12,14,6,1
2022-12-14,2022,12,14,6,1
2022-12-14,2022,12,14,6,1
2022-12-14,2022,12,14,6,1
2022-12-14,2022,12,14,6,1
2022-12-14,2022,12,14,6,1
2022-12-15,2022,12,15,6,1
2022-12-15,2022,12,15,6,1
2022-12-15,2022,12,15,6,1
2022-12-15,2022,12,15,6,1
2022-12-15,2022,12,15,1,0
2022-12-15,2022,12,15,6,1
2022-12-15,2022,12,15,6,1
2022-12-16,2022,12,16,6,1
2022-12-16,2022,12,16,6,1
2022-12-16,2022,12,16,6,1
2022-12-16,2022,12,16,6,1
2022-12-16,2022,12,16,6,1
2022-12-16,2022,12,16,6,1
2022-12-16,2022,12,16,1,0
2022-12-17,2022,12,17,1,0
2022-12-17,2022,12,17,6,1
2022-12-17,2022,12,17,6,1
2022-12-17,2022,12,17,6,1
2022-12-17,2022,12,17,6,1
2022-12-17,2022,12,17,1,0
2022-12-17,2022,12,17,6,1
2022-12-18,2022,12,18,6,1
2022-12-18,2022,12,18,2,0
2022-12-18,2022,12,18,6,1
2022-12-18,2022,12,18,6,1
2022-12-18,2022,12,18,1,0
2022-12-18,2022,12,18,6,1
2022-12-18,2022,12,18,6,1
2022-12-19,2022,12,19,6,1
2022-12-19,2022,12,19,6,1
2022-12-19,2022,12,19,6,1
2022-12-19,2022,12,19,6,1
2022-12-19,2022,12,19,6,1
2022-12-19,2022,12,19,6,1
2022-12-19,2022,12,19,1,0
2022-12-20,2022,12,20,6,1
2022-12-20,2022,12,20,6,1
2022-12-20,2022,12,20,1,0
2022-12-20,2022,12,20,6,1
2022-12-20,2022,12,20,6,1
2022-12-20,2022,12,20,6,1
2022-12-20,2022,12,20,6,1
2022-12-21,2022,12,21,6,1
2022-12-21,2022,12,21,1,0
2022-12-21,2022,12,21,2,0
2022-12-21,2022,12,21,6,1
2022-12-21,2022,12,21,2,0
2022-12-21,2022,12,21,6,1
2022-12-21,2022,12,21,1,0
2022-12-22,2022,12,22,6,1
2022-12-22,2022,12,22,6,1
2022-12-22,2022,12,22,1,0
2022-12-22,2022,12,22,6,1
2022-12-22,2022,12,22,2,0
2022-12-22,2022,12,22,6,1
2022-12-22,2022,12,22,6,1
2022-12-23,2022,12,23,6,1
2022-12-23,2022,12,23,2,0
2022-12-23,2022,12,23,6,1
2022-12-23,2022,12,23,6,1
2022-12-23,2022,12,23,6,1
2022-12-23,2022,12,23,6,1
2022-12-23,2022,12,23,6,1
2022-12-24,2022,12,24,6,1
2022-12-24,2022,12,24,6,1
2022-12-24,2022,12,24,6,1
2022-12-24,2022,12,24,6,1
2022-12-24,2022,12,24,6,1
2022-12-24,2022,12,24,6,1
2022-12-24,2022,12,24,6,1
2022-12-25,2022,12,25,6,1
2022-12-25,2022,12,25,2,0
2022-12-25,2022,12,25,6,1
2022-12-25,2022,12,25,6,1
2022-12-25,2022,12,25,6,1
2022-12-25,2022,12,25,6,1
2022-12-25,2022,12,25,6,1
2022-12-26,2022,12,26,6,1
2022-12-26,2022,12,26,6,1
2022-12-26,2022,12,26,6,1
2022-12-26,2022,12,26,6,1
2022-12-26,2022,12,26,6,1
2022-12-26,2022,12,26,6,1
2022-12-26,2022,12,26,6,1
2022-12-27,2022,12,27,1,0
2022-12-27,2022,12,27,6,1
2022-12-27,2022,12,27,6,1
2022-12-27,2022,12,27,6,1
2022-12-27,2022,12,27,6,1
2022-12-27,2022,12,27,6,1
2022-12-27,2022,12,27,6,1
2022-12-28,2022,12,28,6,1
2022-12-28,2022,12,28,6,1
2022-12-28,2022,12,28,6,1
2022-12-28,2022,12,28,1,0
2022-12-28,2022,12,28,6,1
2022-12-28,2022,12,28,6,1
2022-12-28,2022,12,28,2,0
2022-12-29,2022,12,29,1,0
2022-12-29,2022,12,29,6,1
2022-12-29,2022,12,29,6,1
2022-12-29,2022,12,29,6,1
2022-12-29,2022,12,29,6,1
2022-12-29,2022,12,29,6,1
2022-12-29,2022,12,29,6,1
2022-12-30,2022,12,30,6,1
2022-12-30,2022,12,30,6,1
2022-12-30,2022,12,30,6,1
2022-12-30,2022,12,30,1,0
2022-12-30,2022,12,30,1,0
2022-12-30,2022,12,30,6,1
2022-12-30,2022,12,30,6,1
2022-12-31,2022,12,31,6,1
2022-12-31,2022,12,31,6,1
2022-12-31,2022,12,31,6,1
2022-12-31,2022,12,31,6,1
2022-12-31,2022,12,31,6,1
2022-12-31,2022,12,31,6,1
2022-12-31,2022,12,31,6,1
2023-01-01,2023,1,1,1,0
2023-01-01,2023,1,1,1,0
2023-01-01,2023,1,1,1,0
2023-01-01,2023,1,1,1,0
2023-01-01,2023,1,1,1,0
2023-01-01,2023,1,1,2,1
2023-01-01,2023,1,1,1,0
2023-01-02,2023,1,2,1,0
2023-01-02,2023,1,2,1,0
2023-01-02,2023,1,2,1,0
2023-01-02,2023,1,2,1,0
2023-01-02,2023,1,2,2,1
2023-01-02,2023,1,2,1,0
2023-01-02,2023,1,2,1,0
2023-01-03,2023,1,3,1,0
2023-01-03,2023,1,3,1,0
2023-01-03,2023,1,3,1,0
2023-01-03,2023,1,3,1,0
2023-01-03,2023,1,3,1,0
2023-01-03,2023,1,3,1,0
2023-01-03,2023,1,3,1,0
2023-01-04,2023,1,4,1,0
2023-01-04,2023,1,4,1,0
2023-01-04,2023,1,4,1,0
2023-01-04,2023,1,4,1,0
2023-01-04,2023,1,4,3,1
2023-01-04,2023,1,4,1,0
2023-01-04,2023,1,4,1,0
2023-01-05,2023,1,5,1,0
2023-01-05,2023,1,5,3,1
2023-01-05,2023,1,5,1,0
2023-01-05,2023,1,5,1,0
2023-01-05,2023,1,5,3,1
2023-01-05,2023,1,5,2,1
2023-01-05,2023,1,5,1,0
2023-01-06,2023,1,6,1,0
2023-01-06,2023,1,6,1,0
2023-01-06,2023,1,6,1,0
2023-01-06,2023,1,6,1,0
2023-01-06,2023,1,6,1,0
2023-01-06,2023,1,6,2,1
2023-01-06,2023,1,6,3,1
2023-01-07,2023,1,7,1,0
2023-01-07,2023,1,7,2,1
2023-01-07,2023,1,7,1,0
2023-01-07,2023,1,7,2,1
2023-01-07,2023,1,7,1,0
2023-01-07,2023,1,7,1,0
2023-01-07,2023,1,7,3,1
2023-01-08,2023,1,8,1,0
2023-01-08,2023,1,8,1,0
2023-01-08,2023,1,8,1,0
2023-01-08,2023,1,8,1,0
2023-01-08,2023,1,8,1,0
2023-01-08,2023,1,8,1,0
2023-01-08,2023,1,8,1,0
2023-01-09,2023,1,9,1,0
2023-01-09,2023,1,9,1,0
2023-01-09,2023,1,9,1,0
2023-01-09,2023,1,9,3,1
2023-01-09,2023,1,9,1,0
2023-01-09,2023,1,9,1,0
2023-01-09,2023,1,9,1,0
2023-01-10,2023,1,10,1,0
2023-01-10,2023,1,10,1,0
2023-01-10,2023,1,10,1,0
2023-01-10,2023,1,10,1,0
2023-01-10,2023,1,10,1,0
2023-01-10,2023,1,10,2,1
2023-01-10,2023,1,10,3,1
2023-01-11,2023,1,11,1,0
2023-01-11,2023,1,11,1,0
2023-01-11,2023,1,11,1,0
2023-01-11,2023,1,11,1,0
2023-01-11,2023,1,11,1,0
2023-01-11,2023,1,11,1,0
2023-01-11,2023,1,11,1,0
2023-01-12,2023,1,12,1,0
2023-01-12,2023,1,12,1,0
2023-01-12,2023,1,12,1,0
2023-01-12,2023,1,12,1,0
2023-01-12,2023,1,12,1,0
2023-01-12,2023,1,12,1,0
2023-01-12,2023,1,12,1,0
2023-01-13,2023,1,13,1,0
2023-01-13,2023,1,13,1,0
2023-01-13,2023,1,13,1,0
2023-01-13,2023,1,13,3,1
2023-01-13,2023,1,13,1,0
2023-01-13,2023,1,13,1,0
2023-01-13,2023,1,13,1,0
2023-01-14,2023,1,14,1,0
2023-01-14,2023,1,14,1,0
2023-01-14,2023,1,14,1,0
2023-01-14,2023,1,14,1,0
2023-01-14,2023,1,14,1,0
2023-01-14,2023,1,14,1,0
2023-01-14,2023,1,14,1,0
2023-01-15,2023,1,15,1,0
2023-01-15,2023,1,15,1,0
2023-01-15,2023,1,15,1,0
2023-01-15,2023,1,15,1,0
2023-01-15,2023,1,15,1,0
2023-01-15,2023,1,15,1,0
2023-01-15,2023,1,15,1,0
2023-01-16,2023,1,16,1,0
2023-01-16,2023,1,16,2,1
2023-01-16,2023,1,16,1,0
2023-01-16,2023,1,16,1,0
2023-01-16,2023,1,16,1,0
2023-01-16,2023,1,16,1,0
2023-01-16,2023,1,16,1,0
2023-01-17,2023,1,17,1,0
2023-01-17,2023,1,17,1,0
2023-01-17,2023,1,17,1,0
2023-01-17,2023,1,17,3,1
2023-01-17,2023,1,17,1,0
2023-01-17,2023,1,17,1,0
2023-01-17,2023,1,17,1,0
2023-01-18,2023,1,18,1,0
2023-01-18,2023,1,18,1,0
2023-01-18,2023,1,18,1,0
2023-01-18,2023,1,18,1,0
2023-01-18,2023,1,18,2,1
2023-01-18,2023,1,18,1,0
2023-01-18,2023,1,18,1,0
2023-01-19,2023,1,19,1,0
2023-01-19,2023,1,19,1,0
2023-01-19,2023,1,19,1,0
2023-01-19,2023,1,19,1,0
2023-01-19,2023,1,19,2,1
2023-01-19,2023,1,19,1,0
2023-01-19,2023,1,19,2,1
2023-01-20,2023,1,20,1,0
2023-01-20,2023,1,20,1,0
2023-01-20,2023,1,20,2,1
2023-01-20,2023,1,20,3,1
2023-01-20,2023,1,20,1,0
2023-01-20,2023,1,20,1,0
2023-01-20,2023,1,20,2,1
2023-01-21,2023,1,21,1,0
2023-01-21,2023,1,21,1,0
2023-01-21,2023,1,21,1,0
2023-01-21,2023,1,21,1,0
2023-01-21,2023,1,21,1,0
2023-01-21,2023,1,21,1,0
2023-01-21,2023,1,21,1,0
2023-01-22,2023,1,22,1,0
2023-01-22,2023,1,22,1,0
2023-01-22,2023,1,22,3,1
2023-01-22,2023,1,22,2,1
2023-01-22,2023,1,22,1,0
2023-01-22,2023,1,22,1,0
2023-01-22,2023,1,22,1,0
2023-01-23,2023,1,23,2,1
2023-01-23,2023,1,23,1,0
2023-01-23,2023,1,23,1,0
2023-01-23,2023,1,23,1,0
2023-01-23,2023,1,23,1,0
2023-01-23,2023,1,23,1,0
2023-01-23,2023,1,23,3,1
2023-01-24,2023,1,24,1,0
2023-01-24,2023,1,24,1,0
2023-01-24,2023,1,24,1,0
2023-01-24,2023,1,24,2,1
2023-01-24,2023,1,24,1,0
2023-01-24,2023,1,24,3,1
2023-01-24,2023,1,24,1,0
2023-01-25,2023,1,25,1,0
2023-01-25,2023,1,25,1,0
2023-01-25,2023,1,25,3,1
2023-01-25,2023,1,25,1,0
2023-01-25,2023,1,25,2,1
2023-01-25,2023,1,25,1,0
2023-01-25,2023,1,25,1,0
2023-01-26,2023,1,26,1,0
2023-01-26,2023,1,26,1,0
2023-01-26,2023,1,26,1,0
2023-01-26,2023,1,26,1,0
2023-01-26,2023,1,26,1,0
2023-01-26,2023,1,26,3,1
2023-01-26,2023,1,26,1,0
2023-01-27,2023,1,27,1,0
2023-01-27,2023,1,27,1,0
2023-01-27,2023,1,27,1,0
2023-01-27,2023,1,27,1,0
2023-01-27,2023,1,27,2,1
2023-01-27,2023,1,27,3,1
2023-01-27,2023,1,27,2,1
2023-01-28,2023,1,28,1,0
2023-01-28,2023,1,28,1,0
2023-01-28,2023,1,28,2,1
2023-01-28,2023,1,28,1,0
2023-01-28,2023,1,28,2,1
2023-01-28,2023,1,28,1,0
2023-01-28,2023,1,28,1,0
2023-01-29,2023,1,29,1,0
2023-01-29,2023,1,29,3,1
2023-01-29,2023,1,29,1,0
2023-01-29,2023,1,29,2,1
2023-01-29,2023,1,29,3,1
2023-01-29,2023,1,29,1,0
2023-01-29,2023,1,29,1,0
2023-01-30,2023,1,30,1,0
2023-01-30,2023,1,30,1,0
2023-01-30,2023,1,30,3,1
2023-01-30,2023,1,30,3,1
2023-01-30,2023,1,30,1,0
2023-01-30,2023,1,30,3,1
2023-01-30,2023,1,30,1,0
2023-01-31,2023,1,31,1,0
2023-01-31,2023,1,31,3,1
2023-01-31,2023,1,31,1,0
2023-01-31,2023,1,31,3,1
2023-01-31,2023,1,31,1,0
2023-01-31,2023,1,31,1,0
2023-01-31,2023,1,31,1,0
2023-02-01,2023,2,1,1,0
2023-02-01,2023,2,1,1,0
2023-02-01,2023,2,1,1,0
2023-02-01,2023,2,1,1,0
2023-02-01,2023,2,1,1,0
2023-02-01,2023,2,1,1,0
2023-02-01,2023,2,1,1,0
2023-02-02,2023,2,2,3,1
2023-02-02,2023,2,2,3,1
2023-02-02,2023,2,2,1,0
2023-02-02,2023,2,2,1,0
2023-02-02,2023,2,2,1,0
2023-02-02,2023,2,2,1,0
2023-02-02,2023,2,2,1,0
2023-02-03,2023,2,3,1,0
2023-02-03,2023,2,3,1,0
2023-02-03,2023,2,3,1,0
2023-02-03,2023,2,3,2,1
2023-02-03,2023,2,3,3,1
2023-02-03,2023,2,3,3,1
2023-02-03,2023,2,3,2,1
2023-02-04,2023,2,4,1,0
2023-02-04,2023,2,4,1,0
2023-02-04,2023,2,4,1,0
2023-02-04,2023,2,4,3,1
2023-02-04,2023,2,4,1,0
2023-02-04,2023,2,4,2,1
2023-02-04,2023,2,4,1,0
2023-02-05,2023,2,5,2,1
2023-02-05,2023,2,5,1,0
2023-02-05,2023,2,5,1,0
2023-02-05,2023,2,5,1,0
2023-02-05,2023,2,5,1,0
2023-02-05,2023,2,5,2,1
2023-02-05,2023,2,5,1,0
2023-02-06,2023,2,6,1,0
2023-02-06,2023,2,6,1,0
2023-02-06,2023,2,6,1,0
2023-02-06,2023,2,6,1,0
2023-02-06,2023,2,6,1,0
2023-02-06,2023,2,6,1,0
2023-02-06,2023,2,6,1,0
2023-02-07,2023,2,7,1,0
2023-02-07,2023,2,7,1,0
2023-02-07,2023,2,7,1,0
2023-02-07,2023,2,7,1,0
2023-02-07,2023,2,7,1,0
2023-02-07,2023,2,7,1,0
2023-02-07,2023,2,7,2,1
2023-02-08,2023,2,8,3,1
2023-02-08,2023,2,8,1,0
2023-02-08,2023,2,8,1,0
2023-02-08,2023,2,8,1,0
2023-02-08,2023,2,8,2,1
2023-02-08,2023,2,8,1,0
2023-02-08,2023,2,8,1,0
2023-02-09,2023,2,9,2,1
2023-02-09,2023,2,9,2,1
2023-02-09,2023,2,9,2,1
2023-02-09,2023,2,9,1,0
2023-02-09,2023,2,9,3,1
2023-02-09,2023,2,9,1,0
2023-02-09,2023,2,9,1,0
2023-02-10,2023,2,10,1,0
2023-02-10,2023,2,10,1,0
2023-02-10,2023,2,10,1,0
2023-02-10,2023,2,10,1,0
2023-02-10,2023,2,10,1,0
2023-02-10,2023,2,10,1,0
2023-02-10,2023,2,10,1,0
2023-02-11,2023,2,11,1,0
2023-02-11,2023,2,11,1,0
2023-02-11,2023,2,11,1,0
2023-02-11,2023,2,11,3,1
2023-02-11,2023,2,11,1,0
2023-02-11,2023,2,11,2,1
2023-02-11,2023,2,11,1,0
2023-02-12,2023,2,12,1,0
2023-02-12,2023,2,12,1,0
2023-02-12,2023,2,12,1,0
2023-02-12,2023,2,12,1,0
2023-02-12,2023,2,12,1,0
2023-02-12,2023,2,12,1,0
2023-02-12,2023,2,12,1,0
2023-02-13,2023,2,13,1,0
2023-02-13,2023,2,13,1,0
2023-02-13,2023,2,13,1,0
2023-02-13,2023,2,13,1,0
2023-02-13,2023,2,13,1,0
2023-02-13,2023,2,13,1,0
2023-02-13,2023,2,13,2,1
2023-02-14,2023,2,14,2,1
2023-02-14,2023,2,14,1,0
2023-02-14,2023,2,14,1,0
2023-02-14,2023,2,14,1,0
2023-02-14,2023,2,14,2,1
2023-02-14,2023,2,14,1,0
2023-02-14,2023,2,14,1,0
2023-02-15,2023,2,15,1,0
2023-02-15,2023,2,15,1,0
2023-02-15,2023,2,15,1,0
2023-02-15,2023,2,15,1,0
2023-02-15,2023,2,15,1,0
2023-02-15,2023,2,15,1,0
2023-02-15,2023,2,15,1,0
2023-02-16,2023,2,16,1,0
2023-02-16,2023,2,16,1,0
2023-02-16,2023,2,16,1,0
2023-02-16,2023,2,16,1,0
2023-02-16,2023,2,16,1,0
2023-02-16,2023,2,16,1,0
2023-02-16,2023,2,16,1,0
2023-02-17,2023,2,17,1,0
2023-02-17,2023,2,17,1,0
2023-02-17,2023,2,17,1,0
2023-02-17,2023,2,17,1,0
2023-02-17,2023,2,17,1,0
2023-02-17,2023,2,17,1,0
2023-02-17,2023,2,17,1,0
2023-02-18,2023,2,18,1,0
2023-02-18,2023,2,18,3,1
2023-02-18,2023,2,18,1,0
2023-02-18,2023,2,18,1,0
2023-02-18,2023,2,18,1,0
2023-02-18,2023,2,18,1,0
2023-02-18,2023,2,18,1,0
2023-02-19,2023,2,19,1,0
2023-02-19,2023,2,19,2,1
2023-02-19,2023,2,19,1,0
2023-02-19,2023,2,19,1,0
2023-02-19,2023,2,19,3,1
2023-02-19,2023,2,19,1,0
2023-02-19,2023,2,19,1,0
2023-02-20,2023,2,20,3,1
2023-02-20,2023,2,20,1,0
2023-02-20,2023,2,20,1,0
2023-02-20,2023,2,20,1,0
2023-02-20,2023,2,20,1,0
2023-02-20,2023,2,20,1,0
2023-02-20,2023,2,20,1,0
2023-02-21,2023,2,21,1,0
2023-02-21,2023,2,21,1,0
2023-02-21,2023,2,21,1,0
2023-02-21,2023,2,21,1,0
2023-02-21,2023,2,21,3,1
2023-02-21,2023,2,21,1,0
2023-02-21,2023,2,21,1,0
2023-02-22,2023,2,22,2,1
2023-02-22,2023,2,22,1,0
2023-02-22,2023,2,22,2,1
2023-02-22,2023,2,22,1,0
2023-02-22,2023,2,22,1,0
2023-02-22,2023,2,22,2,1
2023-02-22,2023,2,22,1,0
2023-02-23,2023,2,23,1,0
2023-02-23,2023,2,23,2,1
2023-02-23,2023,2,23,2,1
2023-02-23,2023,2,23,1,0
2023-02-23,2023,2,23,1,0
2023-02-23,2023,2,23,1,0
2023-02-23,2023,2,23,1,0
2023-02-24,2023,2,24,1,0
2023-02-24,2023,2,24,1,0
2023-02-24,2023,2,24,1,0
2023-02-24,2023,2,24,1,0
2023-02-24,2023,2,24,1,0
2023-02-24,2023,2,24,1,0
2023-02-24,2023,2,24,1,0
2023-02-25,2023,2,25,1,0
2023-02-25,2023,2,25,1,0
2023-02-25,2023,2,25,1,0
2023-02-25,2023,2,25,2,1
2023-02-25,2023,2,25,1,0
2023-02-25,2023,2,25,3,1
2023-02-25,2023,2,25,3,1
2023-02-26,2023,2,26,3,1
2023-02-26,2023,2,26,1,0
2023-02-26,2023,2,26,1,0
2023-02-26,2023,2,26,1,0
2023-02-26,2023,2,26,1,0
2023-02-26,2023,2,26,1,0
2023-02-26,2023,2,26,3,1
2023-02-27,2023,2,27,1,0
2023-02-27,2023,2,27,3,1
2023-02-27,2023,2,27,3,1
2023-02-27,2023,2,27,1,0
2023-02-27,2023,2,27,1,0
2023-02-27,2023,2,27,1,0
2023-02-27,2023,2,27,1,0
2023-02-28,2023,2,28,1,0
2023-02-28,2023,2,28,1,0
2023-02-28,2023,2,28,3,1
2023-02-28,2023,2,28,1,0
2023-02-28,2023,2,28,1,0
2023-02-28,2023,2,28,1,0
2023-02-28,2023,2,28,1,0
2023-03-01,2023,3,1,2,1
2023-03-01,2023,3,1,2,1
2023-03-01,2023,3,1,3,0
2023-03-01,2023,3,1,2,1
2023-03-01,2023,3,1,2,1
2023-03-01,2023,3,1,2,1
2023-03-01,2023,3,1,3,0
2023-03-02,2023,3,2,2,1
2023-03-02,2023,3,2,2,1
2023-03-02,2023,3,2,2,1
2023-03-02,2023,3,2,2,1
2023-03-02,2023,3,2,2,1
2023-03-02,2023,3,2,2,1
2023-03-02,2023,3,2,2,1
2023-03-03,2023,3,3,3,0
2023-03-03,2023,3,3,4,0
2023-03-03,2023,3,3,2,1
2023-03-03,2023,3,3,2,1
2023-03-03,2023,3,3,2,1
2023-03-03,2023,3,3,3,0
2023-03-03,2023,3,3,3,0
2023-03-04,2023,3,4,4,0
2023-03-04,2023,3,4,2,1
2023-03-04,2023,3,4,2,1
2023-03-04,2023,3,4,2,1
2023-03-04,2023,3,4,2,1
2023-03-04,2023,3,4,2,1
2023-03-04,2023,3,4,2,1
2023-03-05,2023,3,5,2,1
2023-03-05,2023,3,5,2,1
2023-03-05,2023,3,5,2,1
2023-03-05,2023,3,5,4,0
2023-03-05,2023,3,5,2,1
2023-03-05,2023,3,5,2,1
2023-03-05,2023,3,5,2,1
2023-03-06,2023,3,6,2,1
2023-03-06,2023,3,6,3,0
2023-03-06,2023,3,6,2,1
2023-03-06,2023,3,6,2,1
2023-03-06,2023,3,6,2,1
2023-03-06,2023,3,6,2,1
2023-03-06,2023,3,6,2,1
2023-03-07,2023,3,7,3,0
2023-03-07,2023,3,7,2,1
2023-03-07,2023,3,7,3,0
2023-03-07,2023,3,7,2,1
2023-03-07,2023,3,7,3,0
2023-03-07,2023,3,7,3,0
2023-03-07,2023,3,7,2,1
2023-03-08,2023,3,8,2,1
2023-03-08,2023,3,8,2,1
2023-03-08,2023,3,8,2,1
2023-03-08,2023,3,8,2,1
2023-03-08,2023,3,8,4,0
2023-03-08,2023,3,8,2,1
2023-03-08,2023,3,8,2,1
2023-03-09,2023,3,9,2,1
2023-03-09,2023,3,9,2,1
2023-03-09,2023,3,9,2,1
2023-03-09,2023,3,9,3,0
2023-03-09,2023,3,9,2,1
2023-03-09,2023,3,9,2,1
2023-03-09,2023,3,9,2,1
2023-03-10,2023,3,10,2,1
2023-03-10,2023,3,10,4,0
2023-03-10,2023,3,10,3,0
2023-03-10,2023,3,10,2,1
2023-03-10,2023,3,10,3,0
2023-03-10,2023,3,10,4,0
2023-03-10,2023,3,10,2,1
2023-03-11,2023,3,11,2,1
2023-03-11,2023,3,11,2,1
2023-03-11,2023,3,11,2,1
2023-03-11,2023,3,11,2,1
2023-03-11,2023,3,11,2,1
2023-03-11,2023,3,11,2,1
2023-03-11,2023,3,11,2,1
2023-03-12,2023,3,12,2,1
2023-03-12,2023,3,12,2,1
2023-03-12,2023,3,12,4,0
2023-03-12,2023,3,12,2,1
2023-03-12,2023,3,12,2,1
2023-03-12,2023,3,12,2,1
2023-03-12,2023,3,12,2,1
2023-03-13,2023,3,13,2,1
2023-03-13,2023,3,13,3,0
2023-03-13,2023,3,13,3,0
2023-03-13,2023,3,13,2,1
2023-03-13,2023,3,13,3,0
2023-03-13,2023,3,13,2,1
2023-03-13,2023,3,13,2,1
2023-03-14,2023,3,14,2,1
2023-03-14,2023,3,14,2,1
2023-03-14,2023,3,14,2,1
2023-03-14,2023,3,14,2,1
2023-03-14,2023,3,14,2,1
2023-03-14,2023,3,14,2,1
2023-03-14,2023,3,14,2,1
2023-03-15,2023,3,15,2,1
2023-03-15,2023,3,15,2,1
2023-03-15,2023,3,15,2,1
2023-03-15,2023,3,15,2,1
2023-03-15,2023,3,15,2,1
